_0_   0.945022925310054 -1.268302170908340  0.321698460415674  0.789154022242513 -1.060457780265889     1386406    1386.406 100 100 100
_0_   1.191360817253025  1.527541886823037  0.268107607806620  0.768831244925690  1.102787557948979     1387380    1387.380 100 100 100
_0_   1.184568697939539 -1.795619325254284  0.037173384615522  0.647730385371847 -1.141783846406274     1387902    1387.902 100 100 100
_0_   1.437763455683713  2.067386338616374  0.132803888357831  0.610521716313061  1.179974889136294     1386784    1386.784 100 100 100
_0_   1.463043183363641 -2.359859487644307 -0.017670676323675  0.524241548985922 -1.223974699224165     1386637    1386.637 100 100 100
